laboratorios Laproff -  -  - Antioquia
GFB PRO 300 (CN018022)
Historial de eventos

'Rango : 'Por tiempo:' (01-29-2025 05:48:48 ... 02-05-2025 06:48:48)
'Filtro :   usuarios = 'Todos los usuarios'  Eventos = 'Todos los eventos'

Marca de tiempo,Evento
02-04-2025 20:12:00,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 20:12:11,'valor cambió Presión de aire atomizador (P301510) - Establecer tiempo de alarma Desde 3 segundo a 1 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:12:24,'receta iniciada en operación 4 (Granulacion)
02-04-2025 20:12:26,'receta pausada en operación 4 (Granulacion)
02-04-2025 20:12:42,'receta detenida en operación 4 (Granulacion)
02-04-2025 20:12:57,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 20:12:59,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 20:13:09,'valor cambió Presión de aire atomizador (P301510) - Establecer tiempo de alarma Desde 1 segundo a 2 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:13:14,'receta iniciada en operación 4 (Granulacion)
02-04-2025 20:13:33,'receta detenida en operación 4 (Granulacion)
02-04-2025 20:13:33,'receta pausada en operación 4 (Granulacion)
02-04-2025 20:14:09,'valor cambió Presión de aire atomizador (P301510) - Establecer tiempo de alarma Desde 2 segundo a 2 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:14:25,'valor cambió Presión de aire atomizador (P301510) - Establecer tiempo de alarma Desde 2 segundo a 1 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:14:41,'valor cambió  (Operación 4) - Punto Establecido Desde 3 bar a 2 bar - por linaro (Lina Rios Otalvaro)
02-04-2025 20:14:54,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 20:15:56,'receta iniciada en operación 4 (Granulacion)
02-04-2025 20:15:58,'receta pausada en operación 4 (Granulacion)
02-04-2025 20:16:16,'receta detenida en operación 4 (Granulacion)
02-04-2025 20:16:54,'valor cambió Presión de aire atomizador (P301510) - Establecer tiempo de alarma Desde 1 segundo a 20 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:16:56,'valor cambió Presión de aire atomizador (P301510) - Retardo de alarma tiempo mín Desde 1 segundo a 5 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:16:59,'valor cambió Presión de aire atomizador (P301510) - Retardo de alarma Tiempo Max Desde 1 segundo a 5 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:34:57,'Cerrar proceso
02-04-2025 20:40:24,'valor cambió Filtros instalados - Mando Desde Sí a No - por linaro (Lina Rios Otalvaro)
02-04-2025 20:40:41,'receta detenida en operación 1 (Limpieza)
02-04-2025 20:40:41,'Abrir proceso
02-04-2025 20:40:51,'valor cambió Confirmar tuberías WIP emergentes conectados correctamente - Mando Desde  a  - por linaro (Lina Rios Otalvaro)
02-04-2025 20:42:46,'receta iniciada en operación 1 (Limpieza)
02-04-2025 20:43:28,'el cambio manual de una operación a la operación 2 (Limpieza 2)
02-04-2025 20:43:50,'el cambio manual de una operación a la operación 3 (Limpieza 3)
02-04-2025 20:44:41,'el cambio manual de una operación a la operación 4 (Limpieza 4)
02-04-2025 20:45:38,'receta detenida en operación 4 (Limpieza 4)
02-04-2025 20:46:18,'valor cambió  (Operación 1) - Punto Establecido Desde 0 segundo a 5 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:46:18,'valor cambió  (Operación 1) - Punto Establecido Desde 0 segundo a 5 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:46:19,'valor cambió  (Operación 1) - Punto Establecido Desde 0 segundo a 5 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:46:19,'valor cambió  (Operación 1) - Punto Establecido Desde 0 segundo a 5 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:46:19,'valor cambió  (Operación 1) - Punto Establecido Desde 0 segundo a 5 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:46:19,'valor cambió  (Operación 1) - Punto Establecido Desde 0 segundo a 5 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:46:19,'valor cambió  (Operación 1) - Val. de paso Desde 0 hh:mm:ss a 10 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 20:46:28,'valor cambió  (Operación 2) - Val. de paso Desde 0 hh:mm:ss a 10 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 20:46:37,'valor cambió  (Operación 3) - Val. de paso Desde 1 hh:mm:ss a 0 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 20:46:37,'valor cambió  (Operación 3) - Val. de paso Desde 0 hh:mm:ss a 10 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 20:46:53,'valor cambió  (Operación 1) - Punto Establecido Desde 5 segundo a 0 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:46:53,'valor cambió  (Operación 1) - Punto Establecido Desde 5 segundo a 0 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:46:53,'valor cambió  (Operación 1) - Punto Establecido Desde 5 segundo a 0 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:46:53,'valor cambió  (Operación 1) - Punto Establecido Desde 5 segundo a 0 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:46:53,'valor cambió  (Operación 1) - Punto Establecido Desde 5 segundo a 0 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:46:54,'valor cambió  (Operación 1) - Punto Establecido Desde 5 segundo a 0 segundo - por linaro (Lina Rios Otalvaro)
02-04-2025 20:47:12,'valor cambió  (Operación 4) - Val. de paso Desde 1 hh:mm:ss a 0 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 20:47:12,'valor cambió  (Operación 4) - Val. de paso Desde 0 hh:mm:ss a 10 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 20:47:24,'el cambio manual de una operación a la operación 1 (Limpieza)
02-04-2025 20:47:31,'receta iniciada en operación 1 (Limpieza)
02-04-2025 20:48:29,'valor cambió Lámpara (X203020) - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 20:49:27,'el cambio manual de una operación a la operación 2 (Limpieza 2)
02-04-2025 20:49:53,'receta detenida en operación 2 (Limpieza 2)
02-04-2025 20:49:58,'valor cambió  (Operación 1) - Cond. de paso Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 20:50:02,'valor cambió  (Operación 2) - Cond. de paso Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 20:50:17,'el cambio manual de una operación a la operación 1 (Limpieza)
02-04-2025 20:50:27,'receta iniciada en operación 1 (Limpieza)
02-04-2025 20:50:36,'Cambio de una operación a la operación 2 (Limpieza 2)
02-04-2025 20:50:46,'Cambio de una operación a la operación 3 (Limpieza 3)
02-04-2025 20:50:56,'Cambio de una operación a la operación 4 (Limpieza 4)
02-04-2025 20:51:06,'Cambio de una operación a la operación 5 (Soplado)
02-04-2025 20:52:18,'receta detenida en operación 5 (Soplado)
02-04-2025 22:00:39,'valor cambió  (Operación 5) - Val. de paso Desde 0 - a 10 - - por linaro (Lina Rios Otalvaro)
02-04-2025 22:00:39,'valor cambió  (Operación 5) - Cond. de paso Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:00:55,'valor cambió  (Operación 5) - Val. de paso Desde 10 - a 3 - - por linaro (Lina Rios Otalvaro)
02-04-2025 22:05:56,'el cambio manual de una operación a la operación 1 (Limpieza)
02-04-2025 22:08:12,'Cerrar proceso
02-04-2025 22:11:22,'valor cambió Llenar unidad de aspersión  - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:11:27,'valor cambió bomba de aspersión reversa - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:11:43,'valor cambió bomba de aspersión reversa - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 22:11:50,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:12:14,'valor cambió Llenar unidad de aspersión  - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 22:12:23,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 22:12:24,'valor cambió Modo de espera - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:12:26,'valor cambió Modo de espera - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:13:27,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 22:13:59,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:14:06,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 22:14:09,'valor cambió Llenar unidad de aspersión  - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:14:11,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:14:14,'valor cambió Llenar unidad de aspersión  - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 22:14:16,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:14:36,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 22:14:58,'valor cambió Llenar unidad de aspersión  - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:15:05,'valor cambió Llenar unidad de aspersión  - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 22:15:14,'valor cambió bomba de aspersión reversa - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:15:21,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:15:22,'valor cambió bomba de aspersión reversa - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:16:41,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:16:42,'valor cambió bomba de aspersión reversa - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:17:11,'valor cambió Presión de aire atomizador (P301510) - Punto Establecido Desde 2.0 bar a 1.5 bar - por linaro (Lina Rios Otalvaro)
02-04-2025 22:17:18,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:17:19,'valor cambió bomba de aspersión reversa - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:17:26,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:17:28,'valor cambió bomba de aspersión reversa - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:18:01,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:18:27,'valor cambió Presión de aire atomizador (P301510) - Punto Establecido Desde 1.5 bar a 1.0 bar - por linaro (Lina Rios Otalvaro)
02-04-2025 22:18:37,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:19:05,'valor cambió bomba de aspersión reversa - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:19:27,'valor cambió bomba de aspersión reversa - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 22:20:19,'valor cambió Presión de aire atomizador (P301510) - Punto Establecido Desde 1.0 bar a 1.2 bar - por linaro (Lina Rios Otalvaro)
02-04-2025 22:20:32,'valor cambió Presión de aire atomizador (P301510) - Punto Establecido Desde 1.2 bar a 1.5 bar - por linaro (Lina Rios Otalvaro)
02-04-2025 22:20:48,'valor cambió Presión de aire atomizador (P301510) - Punto Establecido Desde 1.5 bar a 1.7 bar - por linaro (Lina Rios Otalvaro)
02-04-2025 22:26:59,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 22:27:01,'valor cambió Modo de espera - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:27:02,'valor cambió Modo de espera - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:27:22,'valor cambió Modo de espera - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:27:23,'valor cambió Modo de espera - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:27:26,'valor cambió Control de encendido / apagado - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 22:27:31,'valor cambió Control de encendido / apagado - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:27:39,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 22:28:46,'valor cambió Modo de espera - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:28:48,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 22:28:49,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 22:28:50,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 22:28:50,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 22:29:17,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 22:29:44,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 22:30:31,'receta detenida en operación 1 (Limpieza)
02-04-2025 22:30:31,'Abrir proceso
02-04-2025 22:30:41,'valor cambió Confirmar tuberías WIP emergentes conectados correctamente - Mando Desde  a  - por linaro (Lina Rios Otalvaro)
02-04-2025 22:31:18,'valor cambió  (Operación 1) - Val. de paso Desde 0 hh:mm:ss a 0 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:31:18,'valor cambió  (Operación 1) - Val. de paso Desde 0 hh:mm:ss a 10 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:31:31,'valor cambió  (Operación 1) - Val. de paso Desde 0 - a 3 - - por linaro (Lina Rios Otalvaro)
02-04-2025 22:31:31,'valor cambió  (Operación 1) - Cond. de paso Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:31:57,'valor cambió  (Operación 2) - Cond. de paso Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:31:57,'valor cambió  (Operación 2) - Val. de paso Desde 0 hh:mm:ss a 10 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:32:15,'valor cambió  (Operación 3) - Val. de paso Desde 0 - a 3 - - por linaro (Lina Rios Otalvaro)
02-04-2025 22:32:15,'valor cambió  (Operación 3) - Cond. de paso Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:32:15,'valor cambió  (Operación 3) - Val. de paso Desde 1 hh:mm:ss a 0 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:32:15,'valor cambió  (Operación 3) - Val. de paso Desde 0 hh:mm:ss a 10 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:32:33,'valor cambió  (Operación 4) - Val. de paso Desde 0 - a 2 - - por linaro (Lina Rios Otalvaro)
02-04-2025 22:32:33,'valor cambió  (Operación 4) - Cond. de paso Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:32:33,'valor cambió  (Operación 4) - Val. de paso Desde 1 hh:mm:ss a 0 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:32:33,'valor cambió  (Operación 4) - Val. de paso Desde 0 hh:mm:ss a 10 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:32:49,'valor cambió  (Operación 5) - Val. de paso Desde 0 - a 0 - - por linaro (Lina Rios Otalvaro)
02-04-2025 22:32:50,'valor cambió  (Operación 5) - Val. de paso Desde 1 hh:mm:ss a 0 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:32:50,'valor cambió  (Operación 5) - Val. de paso Desde 0 hh:mm:ss a 10 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:34:07,'valor cambió  (Operación 5) - Cond. de paso Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:34:18,'valor cambió  (Operación 6) - Val. de paso Desde 10 hh:mm:ss a 0 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:34:18,'valor cambió  (Operación 6) - Val. de paso Desde 0 hh:mm:ss a 10 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:34:57,'receta iniciada en operación 1 (Limpieza)
02-04-2025 22:35:58,'valor cambió  (Operación 1) - Cond. de paso Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:35:59,'Cambio de una operación a la operación 2 (Limpieza 2)
02-04-2025 22:36:05,'receta detenida en operación 2 (Limpieza 2)
02-04-2025 22:36:10,'el cambio manual de una operación a la operación 1 (Limpieza)
02-04-2025 22:37:00,'receta iniciada en operación 1 (Limpieza)
02-04-2025 22:37:09,'Cambio de una operación a la operación 2 (Limpieza 2)
02-04-2025 22:37:20,'Cambio de una operación a la operación 3 (Limpieza 3)
02-04-2025 22:37:29,'Cambio de una operación a la operación 4 (Limpieza 4)
02-04-2025 22:37:39,'Cambio de una operación a la operación 6 (Vaciado)
02-04-2025 22:37:49,'Cambio de una operación a la operación 7 (Secado)
02-04-2025 22:37:50,'receta detenida en operación 7 (Secado)
02-04-2025 22:39:09,'el cambio manual de una operación a la operación 1 (Limpieza)
02-04-2025 22:39:10,'valor cambió Confirmar tuberías WIP emergentes conectados correctamente - Mando Desde  a  - por linaro (Lina Rios Otalvaro)
02-04-2025 22:39:48,'receta iniciada en operación 1 (Limpieza)
02-04-2025 22:39:57,'Cambio de una operación a la operación 2 (Limpieza 2)
02-04-2025 22:40:06,'receta detenida en operación 2 (Limpieza 2)
02-04-2025 22:40:09,'el cambio manual de una operación a la operación 1 (Limpieza)
02-04-2025 22:40:30,'valor cambió  (Operación 1) - Val. de paso Desde 0 hh:mm:ss a 1 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:40:30,'valor cambió  (Operación 1) - Val. de paso Desde 10 hh:mm:ss a 0 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:40:37,'valor cambió  (Operación 2) - Val. de paso Desde 10 hh:mm:ss a 30 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:40:42,'receta iniciada en operación 1 (Limpieza)
02-04-2025 22:41:41,'Cambio de una operación a la operación 2 (Limpieza 2)
02-04-2025 22:41:49,'receta detenida en operación 2 (Limpieza 2)
02-04-2025 22:42:05,'valor cambió  (Operación 1) - Cond. de paso Desde Encendido a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:42:25,'el cambio manual de una operación a la operación 1 (Limpieza)
02-04-2025 22:42:57,'valor cambió  (Operación 1) - Cond. de paso Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 22:43:06,'receta iniciada en operación 1 (Limpieza)
02-04-2025 22:44:05,'Cambio de una operación a la operación 2 (Limpieza 2)
02-04-2025 22:44:11,'receta detenida en operación 2 (Limpieza 2)
02-04-2025 22:44:16,'el cambio manual de una operación a la operación 1 (Limpieza)
02-04-2025 22:44:23,'valor cambió  (Operación 1) - Cond. de paso Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:44:23,'valor cambió  (Operación 1) - Cond. de paso Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 22:44:33,'receta iniciada en operación 1 (Limpieza)
02-04-2025 22:54:56,'valor cambió  (Operación 1) - Val. de paso Desde 3 - a 1 - - por linaro (Lina Rios Otalvaro)
02-04-2025 22:55:25,'receta detenida en operación 1 (Limpieza)
02-04-2025 22:55:45,'valor cambió  (Operación 1) - Val. de paso Desde 1 hh:mm:ss a 0 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:55:45,'valor cambió  (Operación 1) - Val. de paso Desde 0 hh:mm:ss a 30 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:55:50,'valor cambió  (Operación 1) - Cond. de paso Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 22:55:51,'valor cambió  (Operación 1) - Cond. de paso Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 22:55:59,'receta iniciada en operación 2 (Limpieza 2)
02-04-2025 22:55:59,'Cambio de una operación a la operación 2 (Limpieza 2)
02-04-2025 22:56:05,'el cambio manual de una operación a la operación 1 (Limpieza)
02-04-2025 22:56:36,'Cambio de una operación a la operación 2 (Limpieza 2)
02-04-2025 22:56:41,'receta detenida en operación 2 (Limpieza 2)
02-04-2025 22:57:17,'receta iniciada en operación 2 (Limpieza 2)
02-04-2025 22:57:40,'Cambio de una operación a la operación 3 (Limpieza 3)
02-04-2025 22:57:50,'Cambio de una operación a la operación 4 (Limpieza 4)
02-04-2025 22:58:00,'Cambio de una operación a la operación 6 (Vaciado)
02-04-2025 22:58:06,'receta detenida en operación 6 (Vaciado)
02-04-2025 22:58:12,'el modo de ejecutar cambió el manual en operación 6 (Vaciado)
02-04-2025 22:58:16,'el cambio manual de una operación a la operación 1 (Limpieza)
02-04-2025 22:58:29,'valor cambió  (Operación 1) - Val. de paso Desde 30 hh:mm:ss a 10 hh:mm:ss - por linaro (Lina Rios Otalvaro)
02-04-2025 22:58:46,'receta iniciada en operación 1 (Limpieza)
02-04-2025 22:59:22,'el cambio manual de una operación a la operación 2 (Limpieza 2)
02-04-2025 22:59:39,'el cambio manual de una operación a la operación 3 (Limpieza 3)
02-04-2025 22:59:50,'el cambio manual de una operación a la operación 4 (Limpieza 4)
02-04-2025 22:59:59,'el cambio manual de una operación a la operación 5 (Soplado)
02-04-2025 23:00:21,'el cambio manual de una operación a la operación 4 (Limpieza 4)
02-04-2025 23:00:39,'el cambio manual de una operación a la operación 3 (Limpieza 3)
02-04-2025 23:00:46,'receta detenida en operación 3 (Limpieza 3)
02-04-2025 23:00:57,'Cerrar proceso
02-04-2025 23:06:35,'valor cambió Presión de aire atomizador (P301510) - Punto Establecido Desde 1.7 bar a 2.0 bar - por linaro (Lina Rios Otalvaro)
02-04-2025 23:06:44,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 23:06:52,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 23:08:10,'valor cambió Sellos contenedor de producto - Mando Desde Inflar a Desinflar - por linaro (Lina Rios Otalvaro)
02-04-2025 23:08:43,'valor cambió Prueba de aspersión - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 23:12:37,'valor cambió Prueba de aspersión - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 23:16:15,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 23:16:52,'valor cambió Sellos contenedor de producto - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 23:18:37,'valor cambió Modo de espera - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 23:18:37,'valor cambió Modo de espera - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 23:18:53,'valor cambió Control de encendido / apagado - Mando Desde Encendido a Apagado - por linaro (Lina Rios Otalvaro)
02-04-2025 23:18:57,'valor cambió Control de encendido / apagado - Mando Desde Apagado a Encendido - por linaro (Lina Rios Otalvaro)
02-04-2025 23:19:11,'valor cambió Filtros instalados - Mando Desde No a Sí - por linaro (Lina Rios Otalvaro)
02-04-2025 23:19:13,'valor cambió Sello de filtro de producto (X203530) - Mando Desde Desinflar a Inflar - por linaro (Lina Rios Otalvaro)
02-04-2025 23:20:22,'receta detenida en operación 1 (Precalentamiento)
02-04-2025 23:20:22,'Abrir proceso
02-04-2025 23:21:07,'el cambio manual de una operación a la operación 2 (Carga de producto)
02-04-2025 23:21:16,'el cambio manual de una operación a la operación 4 (Granulacion)
02-04-2025 23:22:43,'valor cambió  (Operación 4) - Límite de alarma máximo Desde 0 bar a 1 bar - por linaro (Lina Rios Otalvaro)
02-04-2025 23:23:13,'receta iniciada en operación 4 (Granulacion)
02-04-2025 23:23:43,'receta detenida en operación 4 (Granulacion)
02-04-2025 23:24:58,'valor cambió  (Operación 4) - Límite de alarma mínimo Desde 0 bar a 1 bar - por linaro (Lina Rios Otalvaro)
02-04-2025 23:24:58,'valor cambió  (Operación 4) - Límite de alarma máximo Desde 1 bar a 1.2 bar - por linaro (Lina Rios Otalvaro)
02-04-2025 23:25:07,'receta iniciada en operación 4 (Granulacion)
02-04-2025 23:26:09,'receta detenida en operación 4 (Granulacion)
02-04-2025 23:27:42,'receta iniciada en operación 4 (Granulacion)
02-04-2025 23:28:42,'receta detenida en operación 4 (Granulacion)
02-04-2025 23:29:01,'valor cambió  (Operación 4) - Límite de alarma mínimo Desde 1 bar a 0 bar - por linaro (Lina Rios Otalvaro)
02-04-2025 23:29:01,'valor cambió  (Operación 4) - Límite de alarma máximo Desde 1.2 bar a 0 bar - por linaro (Lina Rios Otalvaro)
02-04-2025 23:31:46,'valor cambió DP Filtros de producto (PD200000) - Límite de alarma máximo Desde 50 Pa a 50 Pa - por linaro (Lina Rios Otalvaro)
02-04-2025 23:33:26,'valor cambió DP Filtros de producto (PD200000) - Límite de alarma máximo Desde 50 Pa a 5 Pa - por linaro (Lina Rios Otalvaro)
02-04-2025 23:33:29,'valor cambió DP Filtros de producto (PD200000) - Límite de alarma máximo Desde 5 Pa a 0 Pa - por linaro (Lina Rios Otalvaro)
02-04-2025 23:33:32,'valor cambió DP Producto (PD200130) - Límite de alarma máximo Desde 7500 Pa a 5 Pa - por linaro (Lina Rios Otalvaro)
02-04-2025 23:33:37,'receta iniciada en operación 4 (Granulacion)
02-04-2025 23:33:58,'receta detenida en operación 4 (Granulacion)
02-04-2025 23:34:18,'valor cambió DP Producto (PD200130) - Límite de alarma máximo Desde 5 Pa a 0 Pa - por linaro (Lina Rios Otalvaro)
02-04-2025 23:34:29,'receta iniciada en operación 4 (Granulacion)
02-04-2025 23:35:51,'receta detenida en operación 4 (Granulacion)
